size,CSF,density,settling
3.023600693357746e-05,0.5617471593398183,1036.467191336887,settling
0.0004970425082578069,0.5775325068639293,969.2991416065461,rising
7.420866798005989e-05,0.5755889881004251,1157.2759714164072,settling
2.8050461627468904e-05,0.52697007344474,1088.9006682775403,settling
2.4891768626741616e-05,0.7695927231513163,939.6168756348548,rising
5.1654852409165954e-05,0.01,954.502912989841,rising
7.52339746170294e-05,0.8443876023008055,997.4559471896503,rising
4.994330843428651e-05,0.3292137494763498,1024.0721570920375,settling
6.437202079203625e-05,0.8633970165582839,1462.3063897522711,settling
0.00013942197599691773,0.6152667716092013,974.6781632347493,rising
4.122424015616236e-05,0.3373505765495525,942.0755292783135,rising
0.002673990625060796,0.4137950167573822,1662.7472572566278,settling
3.0227845360573105e-05,0.5134985809100556,1281.3731359654853,settling
2.0407062637665924e-05,0.22385741875548765,937.9193435912138,rising
6.195646386794909e-05,0.6361112967863299,1049.9034854366787,settling
0.0023638746560303496,0.626303992731625,1221.9199267860308,settling
3.811477012167445e-05,0.5935693517215301,1005.4247810596237,settling
6.096947831395782e-05,0.44774186804461963,1229.4228096642096,settling
4.927393011517576e-05,0.1324507562292179,1470.2345578672273,settling
3.9156280994561924e-05,0.8887907580819767,946.2629920046508,rising
0.00010788645477817224,0.3119892444597625,988.5706206613849,rising
2.579699036636891e-05,0.08466330224315882,1287.2520813797328,settling
0.0001628235538834606,0.38059599164574315,971.7580793952742,rising
2.354410736635255e-05,0.3299561972658079,1356.4923967567665,settling
2.081333445117453e-05,0.14317585510057754,1274.0114952895076,settling
0.0002498121189761217,0.5630528799590427,1006.6905852773612,settling
2.835288294203441e-05,0.34770357539739877,1647.2546972922967,settling
0.0007431619227324574,0.5827677631879397,1352.8558742426453,settling
5.706369372079268e-05,0.5471482770300511,1097.6758492285494,settling
4.065460620961006e-05,0.5481739590372877,1234.3683494228794,settling
2.970975458374649e-05,0.42735418752695836,964.5788048537866,rising
2.748137859391697e-05,0.48727604999009444,1081.2957375233966,settling
0.0004726952242545609,0.49237733619406265,1145.4189684518653,settling
0.0004022767272347161,0.19634689764194302,1071.080733493687,settling
2.1504868635365615e-05,0.5784730791333579,1413.1505096516155,settling
0.0004178280139649735,0.12510155011179855,1053.7677793792632,settling
7.335552238821366e-05,0.38818555279800876,955.0302852047543,rising
2.8865691664578567e-05,0.667590437990859,966.627430726018,rising
3.9378109802568616e-05,0.44035725512021545,859.8625164279929,rising
5.3360951702960665e-05,0.747094338234905,1215.9195788986804,settling
0.0002661567852779726,0.013234370717330432,1054.8858494414344,settling
2.169938535619871e-05,0.6828408365365417,1128.383877660586,settling
3.303222598331472e-05,0.5480736918618666,1121.5364298767045,settling
2.4097400677394512e-05,0.6597567462700386,1032.989320820391,settling
0.0024144738586356638,0.5223841234541254,1043.667939583219,settling
2.662355431811401e-05,0.1379403748930534,1210.4338400656127,settling
2.2955808042064998e-05,0.8941084660785568,960.4960421754901,rising
6.638781256232876e-05,0.6362197486025176,1576.3054406100043,settling
3.215277634825575e-05,0.08226150017769979,1145.9712709969547,settling
6.0727004767124734e-05,0.604644782814225,1013.301489090213,settling
3.4730774566559554e-05,0.7617135823301979,1004.5613317879489,settling
2.128705141393487e-05,0.7962851112275887,1172.8291014780823,settling
3.163420098228845e-05,0.01,1089.7251875959205,settling
3.949983134964724e-05,0.6322380118985125,1272.129151275458,settling
8.453383800319228e-05,0.7613949831657643,1246.1328551688975,settling
0.00028267358945491445,0.4702860977959114,1556.1370861010096,settling
3.0226456607633622e-05,0.6004722375700249,924.8164228655351,rising
0.0001680718480729281,0.4313136053118769,1235.7443693482426,settling
0.00011650006317721209,0.6735238692007859,898.9028706249993,rising
8.97857732377968e-05,0.281258579002234,1658.047900632038,settling
2.563157611698968e-05,0.5763827586145343,1064.5406692923916,settling
0.0006307803972255647,0.8411019568717025,944.3896771580005,rising
0.000259046828132447,0.5478459454857282,1610.3373034903304,settling
4.7962619776709486e-05,0.47311791515895324,1056.8367418762145,settling
0.00011475969149784082,0.18869911209286958,1142.627429972379,settling
5.59385609838613e-05,0.3107036142473517,1046.2606015770798,settling
3.9841948116200594e-05,0.32210325341255786,1138.3498524890447,settling
2.0820193296321956e-05,0.30210409388755916,931.5968327389953,rising
2.1828143788680942e-05,0.519048300022142,1174.5462732716,settling
2.0928697059517553e-05,0.5357871799279786,1130.341531455367,settling
0.002197260022877355,0.01,1042.5657947041666,settling
0.00011917874704559775,0.07200859635689502,994.9690749962409,rising
5.114373573842767e-05,0.06328246397218497,961.5131944985045,rising
4.231377570332954e-05,0.01,908.8061466783959,rising
3.2532962568433997e-05,0.24321093770302232,1068.8630321533644,settling
0.000489055604605799,0.29246547641350373,1472.77111590448,settling
5.214447737692927e-05,0.738109561051772,1073.852545177491,settling
0.00025332572665044705,0.438232131036027,1043.8306965460329,settling
0.00016419549420771662,0.49859042774985557,1038.1188005282422,settling
0.00029434652135618,0.6404654752682108,1045.7406109544115,settling
0.00010850891283411269,0.4062608380646002,923.2936114994561,rising
2.9871281398937567e-05,0.3224630297233893,1576.9430785003576,settling
3.298028751579882e-05,0.1648895065182682,1051.3859627643778,settling
3.702929848655269e-05,0.1524771591288859,998.0183285038386,rising
0.00011677485196972543,0.626084497536116,1050.1405903932914,settling
0.00018004895355978648,0.7211103674970246,1398.1319557124273,settling
4.075712752016863e-05,0.6343710605425427,1200.5159339728186,settling
2.4304001045522924e-05,0.44526172557093113,958.9977212061838,rising
0.0001681400671892952,0.4539661753669648,916.7549824273201,rising
2.5346963929452348e-05,0.42012350630075734,968.0110892476675,rising
0.00030887259383705605,0.34933524304828284,1254.7237442379183,settling
2.8217320707301815e-05,0.6257658832443924,1013.5468035840478,settling
0.00029181508178580367,0.7933563205611985,1610.538660419258,settling
0.00011757527681300732,0.38014741532654894,1102.2984440644102,settling
0.00015885110210224105,0.5250172260796793,1003.1171134542396,settling
2.990733672155988e-05,0.40347340530129855,1020.0336867993798,settling
2.2497547739293177e-05,0.6592533976007238,1180.2244519240742,settling
6.123021347294288e-05,0.3763473048780873,1062.330400922034,settling
3.284912935782365e-05,0.38809365235388305,1104.8431445352164,settling
6.067110258903002e-05,0.3437463591661901,972.9007924647397,rising
4.4817336212611653e-05,0.49578818566866106,876.9888536272143,rising
5.5496371148126256e-05,0.49457616500501517,895.4326883289061,rising
5.6118778017800406e-05,0.2799715209152159,1363.4303537205299,settling
8.836894971376209e-05,0.4075507867644955,907.6486890791606,rising
2.052441241952039e-05,0.057903036462702596,1166.5540972989236,settling
2.63218511137878e-05,0.7243713372158491,984.0215022384873,rising
0.001072165611806605,0.38592122702187814,991.0300790438853,rising
7.951346895592898e-05,0.6589158935485283,991.8298113928153,rising
0.0003841396259153438,0.2160163806590061,892.4169950878699,rising
5.7363956456837016e-05,0.28957262705696873,1220.9557553304537,settling
3.444528009402597e-05,0.5771169935399719,1015.3510357432865,settling
7.185288044507819e-05,0.5540796912583769,1327.7683395662627,settling
2.8325012491744297e-05,0.21488815169038555,1104.8616234006467,settling
0.0002771812807714681,0.38195821356219933,1099.1288220219349,settling
4.075253633097841e-05,0.2484537573360728,935.2078930488641,rising
0.002832029124489496,0.4545343672068612,1006.5318640814751,settling
3.9233408666578464e-05,0.3528790245590099,1060.3347743760305,settling
0.00028706586969431524,0.5929000944434756,1129.7270898078348,settling
3.225318441855578e-05,0.43335102851066,1160.8755029412202,settling
0.003310418704569685,0.5485877139429131,1177.8328216365294,settling
0.00020626338921334982,0.37884401502704257,888.9703659852457,rising
2.8112171872185e-05,0.282103554369171,1125.0414670884481,settling
2.1138570538775624e-05,0.4682609958872256,1191.706333195005,settling
2.9347151702903734e-05,0.34089047049829785,1348.5299147027235,settling
0.0007470638842922058,0.7448268978619548,1420.0025297368554,settling
7.20967931764779e-05,0.7552636445986625,1567.5579930854067,settling
3.343786094202368e-05,0.07602852588357788,1113.5608469869549,settling
0.00014557438815518701,0.624484502722266,942.7197913199245,rising
2.0463470820502018e-05,0.5755702809255867,949.0287877729401,rising
0.00013591100880938514,0.6001916204402539,1098.8642058747655,settling
0.00015489148403012232,0.5580727814972898,1140.683798349083,settling
0.00021966264341907114,0.4066914754326953,1051.181195218073,settling
2.8248647872165402e-05,0.7355484168609088,1210.6451342543585,settling
2.210967713466679e-05,0.43330190791914097,1004.0152870929373,settling
0.000575944517286138,0.6819043722993708,1299.8476702175376,settling
0.00016683805903394276,0.19868521251602886,1038.3791453956644,settling
2.517474055521816e-05,0.41057959329729066,898.6971911332282,rising
2.394198507885571e-05,0.01263304562947724,1193.520272180003,settling
3.4681514981678526e-05,0.5537111292373016,969.2336673711577,rising
2.9635146244652524e-05,0.4583649731297275,915.3831793428236,rising
0.00011119206925607778,0.5557502789593253,1418.735203455704,settling
2.454850160041674e-05,0.6148222439133961,957.7250019657748,rising
0.0013699869055111072,0.4830235802238703,1236.9040314038414,settling
0.0003870496774444216,0.5291453516187982,959.2345926028672,rising
5.6457572120230164e-05,0.5001733585328821,1071.558954542872,settling
0.002340825675262924,0.49078337233388036,1336.0693916686594,settling
0.00013290153525013503,0.5366924078523574,1042.418520213174,settling
9.271262723091513e-05,0.2747896133649962,1007.580005892355,settling
2.7771504193621616e-05,0.5322647528360464,1744.8049695134666,settling
2.034702760463338e-05,0.5369849804132786,964.4369704039675,rising
2.054732007626341e-05,0.34469687703198143,978.4732697333218,rising
2.997128585547994e-05,0.05676949143098815,1123.6802054889217,settling
2.1476201864399727e-05,0.201162179042418,904.7105358429442,rising
0.0004808674633414682,0.14503869069307632,1556.3697151712552,settling
6.80438729976198e-05,0.5712931312215078,1080.2185617900245,settling
0.0004883688314316117,0.38485895021663,1034.7899905239342,settling
2.728800550745028e-05,0.8072055596653019,990.8509619491009,rising
2.2424825622420305e-05,0.607263770879099,1133.631415925116,settling
3.981124442086814e-05,0.1500564350090469,1220.1297288589165,settling
3.263451615773563e-05,0.1897484333172143,1294.4161291871617,settling
5.641856800856093e-05,0.09969849346125144,986.3629778443571,rising
2.6886809033898065e-05,0.5151354452635936,1185.9815794845917,settling
7.946642078010264e-05,0.4335732279227542,1269.2665813687322,settling
0.0013879106245041832,0.43281205728254,1134.0422558926844,settling
3.921308629396164e-05,0.06352586313660549,910.030110956122,rising
0.00026855933420832836,0.3377966593892758,920.2595077572912,rising
2.0877520701794657e-05,0.3924024973046489,1102.6585207337748,settling
2.1282737768823434e-05,0.30639006966528065,1732.124819026036,settling
0.0006523215830538421,0.80470211966167,1630.0721270288645,settling
0.0004200036192995334,0.8100437601388644,1420.2014863432487,settling
3.081686267785374e-05,0.19801881346479505,1199.7018699642877,settling
6.95074813461544e-05,0.350771418230158,1299.2944430789373,settling
6.726019445386397e-05,0.4061864020436714,1059.3513563787053,settling
2.7384437188682602e-05,0.5649525264342402,1254.5542412940672,settling
2.3383197222702257e-05,0.12273984365139128,978.8164702596055,rising
0.00010633070975938217,0.2947545176334253,850.9857347620148,rising
4.822510930327406e-05,0.7333759041516454,921.3337709278916,rising
8.081231524915423e-05,0.2854662798889313,1305.3660575277913,settling
0.0002479058540762511,0.1535948651310437,1045.8765872930237,settling
0.00012386858716450936,0.38896403020526243,2078.562290490223,settling
2.095118039666207e-05,0.35965566551564226,944.2790388848196,rising
5.779397074844953e-05,0.24703897079090603,1186.7696568593335,settling
5.0270863670996033e-05,0.5519467874886441,1183.3661521414654,settling
0.00013771297675271773,0.3122151380286496,888.9138194854798,rising
6.515921523647809e-05,0.3969538745753812,882.2677343168059,rising
0.000718085035114637,0.43673837360759993,1625.6988251951325,settling
5.927801854156576e-05,0.07892362685003025,926.9015881344103,rising
0.00030961766816435104,0.23856425308816506,1448.5005495153819,settling
0.0012159192392907523,0.23014755793830002,976.3058304826766,rising
0.000300162256878308,0.5047165487727703,902.7855069068498,rising
0.0002619132799783205,0.596231408902208,1393.7173722915666,settling
5.3423668606835234e-05,0.7656125390994853,1054.7308607206273,settling
2.3332830493917946e-05,0.5508353940731723,901.1600405961096,rising
0.00019370515984748593,0.10242057954678309,1086.174130537224,settling
2.5004989243763023e-05,0.4023130068811449,1060.962226723758,settling
2.299422270812352e-05,0.05754248265202258,970.7907827331527,rising
4.7504515399364894e-05,0.5493764995747423,960.2576602996799,rising
4.511002341745801e-05,0.3109082592090291,1111.84127552466,settling
7.133412526467956e-05,0.7400706503357357,1063.5092328608612,settling
0.0012727532787623873,0.046876650518598004,932.3621352732714,rising
3.3808379516096344e-05,0.15468284491455112,1144.5024876982384,settling
0.0001479208719645267,0.514431688047511,925.3179717292221,rising
2.6183959089639034e-05,0.3251951650440578,1230.5127630761694,settling
0.00011797245618516052,0.4723903356925194,1176.8945228942082,settling
3.4688425416380404e-05,0.4235843025655143,1245.5187114360933,settling
2.6929258140293764e-05,0.39510275979913567,961.3027710249822,rising
2.5710960916920252e-05,0.05573370798138718,1491.3161376549576,settling
4.002214027748443e-05,0.2834510456356302,1336.7205046198137,settling
4.148611106343785e-05,0.2769620089152591,1132.5831700821964,settling
0.00018798676842353572,0.37849156505270914,1080.89918665678,settling
8.232432992187462e-05,0.4066621363332785,1007.5320290955392,settling
0.00013733701913341744,0.3576358707067406,1065.05091960642,settling
2.617231342905875e-05,0.533395430152391,997.8409461189099,rising
2.820025429059081e-05,0.3009611892470593,1556.4114620867006,settling
4.568469470078039e-05,0.3576997845527963,1055.6661945044655,settling
0.00018192620103271948,0.16453703070188433,1009.6984353580015,settling
0.00014006572501155088,0.3988626551371252,1423.3495390756557,settling
4.902995419231349e-05,0.7519433500970526,1011.838747772191,settling
2.1036105178621238e-05,0.5155216850535378,1422.6013156956,settling
0.0001271394748690049,0.5470753496394768,1142.443991873466,settling
0.00014965857532028026,0.32759848927891644,1040.1999775204029,settling
2.6246973841027684e-05,0.39849222229219217,1058.624580145402,settling
9.937064228478691e-05,0.387103589695169,917.9760368675134,rising
6.691251747921661e-05,0.580557345784088,946.3359786049441,rising
2.9441287522784388e-05,0.6784609014368682,1101.068497617802,settling
2.932476225442365e-05,0.8538660214102153,1354.9020649597896,settling
6.83065439675856e-05,0.5692760616652174,929.0595508508103,rising
3.376840730718873e-05,0.32799232552904917,1248.0346337606236,settling
4.720066674542166e-05,0.5666833566939053,1133.5033193677755,settling
2.123232728812925e-05,0.39300495654958556,1118.8647342323438,settling
0.001912248413222082,0.5849181273591201,1185.16634145404,settling
2.2898626730326558e-05,0.4417085979254486,913.2094184016022,rising
0.00024201328258112258,0.6566173505208223,1014.6593431553339,settling
5.3269125918412356e-05,0.06954753831950704,902.8468858703025,rising
0.00010301777835278143,0.5135375977133396,1104.977112245828,settling
3.122240167885182e-05,0.34406647672359847,1510.4647132013579,settling
3.5740784901210826e-05,0.637415867180516,1165.2695221243273,settling
9.963878043314866e-05,0.5096735127432629,1033.0188251895606,settling
0.00016318057678139475,0.32905096050105104,1144.6027578038302,settling
2.1077835388532243e-05,0.6574306108545587,1042.2860433553303,settling
2.590416937475736e-05,0.5814519350758582,1080.1157619292665,settling
0.0001514074956255656,0.2701615368255845,1034.6701635479153,settling
0.0001278588011846922,0.5315746574635154,1278.9553360435293,settling
7.600709979612166e-05,0.5548981555390562,966.0154319445179,rising
2.0142187334015665e-05,0.02256304681945054,1073.4460063796005,settling
5.4051989088961485e-05,0.06801047380631321,969.899412200011,rising
0.002200641374274432,0.5563776620802027,1230.2491890529584,settling
0.0006276688074582543,0.08195752960263099,1304.2822346538517,settling
0.002249578363917185,0.07791294151886437,1380.8364846442576,settling
0.0001590567072087208,0.06460146608169921,981.8787777314824,rising
3.344867263651908e-05,0.3050937011808121,1760.436220992155,settling
5.957036809167203e-05,0.6203235253333812,1094.3625622023005,settling
0.00012339161382567826,0.33100057028980284,1001.8864639309421,settling
4.309236796699211e-05,0.5892919239361173,1123.3032323331379,settling
7.436519336436926e-05,0.42159911059972727,951.5947599458467,rising
0.0006467445474258365,0.4077765292596994,1450.4986637600516,settling
0.0001661679007763923,0.09772744885123617,1132.7365378641307,settling
4.7562103075581236e-05,0.41531473651227263,971.4185019415037,rising
7.154129526476266e-05,0.38156882562725364,1145.5098549737484,settling
0.00016959796502198692,0.3663519549965804,1110.9693005066035,settling
6.21742280857394e-05,0.7201471323193591,1038.434932868207,settling
2.028748664286259e-05,0.8416099319445296,1048.6933555168623,settling
2.4311276582695316e-05,0.48030007845270156,1000.6297897452528,settling
4.643921553598129e-05,0.31713965196258065,1509.9879517197135,settling
0.00011552994386651348,0.494305957280159,1117.2243039876512,settling
8.291956325826815e-05,0.6475971903734246,1083.1733135426784,settling
4.162120042654521e-05,0.6656549834133391,1114.3975998136887,settling
4.433111833372728e-05,0.6812127872385393,1136.6927571025674,settling
5.2916075238668566e-05,0.6392192041490906,963.0348529281771,rising
0.0001890729689191826,0.7170377800553076,1148.9419126384562,settling
2.6633806127311182e-05,0.2300723147260004,1243.9738626190283,settling
0.000660172444534308,0.31206720451049014,1047.7346262076521,settling
2.852999307677175e-05,0.5715701280597004,955.7824954414964,rising
0.004338424681848414,0.4882839985697699,1565.5069470257038,settling
6.858084925680444e-05,0.5409962086273878,1094.6632530940735,settling
0.00010734410056631571,0.29238466715265754,1039.2996934669009,settling
8.975073948586837e-05,0.061674163038282576,1051.5906830001497,settling
7.877106108830612e-05,0.8212966983408464,995.3063488440297,rising
4.744510527031032e-05,0.5240181606181131,1263.6725000914867,settling
0.0026079743157893646,0.5513918132285823,1122.1740095833218,settling
0.0007739666111924474,0.4606187134212075,974.0541180409672,rising
0.0003395815924273609,0.6005975044150395,1082.8164451477278,settling
0.00022116302053051462,0.4218293177012565,1065.1136330791242,settling
0.00027199314182892853,0.14966011824646197,949.558516689888,rising
0.0002815482211669729,0.33601829857283094,948.0716058052086,rising
2.3074369620978362e-05,0.6309239243758937,1527.025823301338,settling
3.668995527463455e-05,0.15784025022741568,1889.8885252918824,settling
0.000476396049523927,0.5141933252528454,1101.235910509108,settling
3.422341785826983e-05,0.16793765538922298,975.0832077309082,rising
5.6340672748790506e-05,0.18538453610198583,1159.5659778029492,settling
0.00035267595430752915,0.6429596819374277,1008.9287046532971,settling
2.9962327946769433e-05,0.32472857695508883,991.300827536204,rising
0.001243279025376135,0.05099349259516756,1115.466768889296,settling
2.5971099048128768e-05,0.3222640227682131,1199.3962101354155,settling
5.407710778850452e-05,0.3111245189985091,1045.2106840720128,settling
0.00011939748336741689,0.057279423368786525,1023.1861771796715,settling
0.0012000949496508556,0.01,1526.6353609388018,settling
5.479811446830277e-05,0.48444406771755594,1030.9046792574206,settling
2.3277875049691125e-05,0.6681825994497673,1129.1508643261818,settling
7.42035439186283e-05,0.5159169639399928,942.306240261626,rising
9.566412249565136e-05,0.23242330247096998,978.3742706744473,rising
2.294635657552252e-05,0.4302556598408193,1013.2001506936045,settling
2.6538286659233696e-05,0.4647297116868468,1389.081456565992,settling
0.002256357923071858,0.18135995367355537,1068.6876257802526,settling
2.081667961461068e-05,0.3627052216948565,994.6411179177204,rising
3.650465319714763e-05,0.22215206560168294,1555.5238274439896,settling
9.763002851877711e-05,0.39420061715148186,1011.4813650228092,settling
0.0006285709351973974,0.240076816304624,904.6956257827663,rising
2.6855156794581316e-05,0.554398184111406,1448.8022977028756,settling
0.0001462269538955185,0.07764081283636387,1017.6121023741398,settling
5.869270750895044e-05,0.43545513829696697,979.2771267423645,rising
0.0001382895788119787,0.3870681577898156,1145.0988885190231,settling
7.342098977861969e-05,0.5933218960784412,935.4342097155585,rising
0.0001410341666805741,0.06222138008972165,967.8834464055317,rising
6.633033684733893e-05,0.3683682798108221,1133.9520400944975,settling
3.108062949036483e-05,0.5046470363725474,936.0796048714992,rising
0.00012769905707625033,0.42260159374876355,1139.1898113946552,settling
0.00017449465560453624,0.6715934507040074,1072.6221514122913,settling
9.735627763789273e-05,0.7639015947744505,1393.9595067866119,settling
3.8621920027230386e-05,0.18709238328649316,1211.8731696496777,settling
2.3468271459534077e-05,0.2117145890957583,1050.2092977596144,settling
3.8957552035583024e-05,0.38657631022023986,1270.0228627420865,settling
0.00017107909510725297,0.6513619457544626,986.524826290523,rising
2.2895425693205516e-05,0.6254519753458639,963.6769821123536,rising
0.0010126029582173167,0.4923212303057239,1073.4095708692178,settling
0.00040304109420434255,0.27155718886780883,1192.996950063209,settling
0.00028716319570462964,0.2783976384283293,1562.3167822345386,settling
8.514122070996887e-05,0.6027395297660574,1101.3630395541736,settling
0.0025949876578490664,0.4046765390296564,957.8598739408927,rising
2.7288211686159233e-05,0.5699247877109926,968.965061270156,rising
3.045386092615924e-05,0.4452126141737769,1105.7064706643919,settling
7.352007127484075e-05,0.5996026509018046,906.6454486769019,rising
0.0007083316338165796,0.3385733813110804,1481.7251055989957,settling
0.0002339174636254068,0.2789491254222179,1006.3847626603113,settling
4.616813940246301e-05,0.41613392029613744,1368.3076714350373,settling
0.0036726009738772642,0.2554777737611337,1112.0335179720566,settling
0.00016944978142024964,0.3448216476567374,981.3802235917519,rising
0.00027581653725134965,0.27026042192380884,1183.4063592499579,settling
8.346765288297944e-05,0.6775100646672845,1076.8663028954536,settling
6.874416753454437e-05,0.5890813729772549,1246.800649369756,settling
8.059753889566393e-05,0.3645202950765581,1143.8831772371984,settling
2.0052203546851863e-05,0.6262510678946822,895.2985191809395,rising
0.00010264143348503112,0.42236965430463497,1208.0214872082902,settling
4.279969387154629e-05,0.714564717506749,953.7755937788385,rising
5.341183899491463e-05,0.7455476454310683,1156.6015205761641,settling
9.876599547031536e-05,0.6782336962025389,1523.6185147758774,settling
4.013894651515711e-05,0.48595724095539344,1058.4024636200786,settling
6.404995067003915e-05,0.3523427042406249,909.4873120977769,rising
8.499551090506875e-05,0.4740641887418854,863.1682027428624,rising
0.0016939352565357752,0.01,1305.6156268555148,settling
0.0008419485491249616,0.3427960256089716,1017.3744506154219,settling
2.203292777001448e-05,0.5201979340080856,896.6502675525429,rising
3.4114632772295396e-05,0.5922817295840066,1119.7987532482064,settling
0.00028854554352115855,0.5196337606803962,940.7519907973177,rising
6.066982464584641e-05,0.45710739559746705,1079.8718488572918,settling
3.637752681143272e-05,0.4242971604534153,1052.681133212305,settling
4.274877830130821e-05,0.30988476262650033,1234.6649717937694,settling
0.0004485826695964599,0.4600378540387273,968.3020907649677,rising
2.9981305387471506e-05,0.03874630521499685,893.4978811131557,rising
7.33262704559803e-05,0.6465907595613727,999.6822410607238,rising
2.330120008340346e-05,0.3169874353320504,1278.662831538214,settling
3.041271822728732e-05,0.4925015467252037,1247.4706868381606,settling
2.4900120471889113e-05,0.025702731896717818,974.066983842212,rising
0.00038694580945377205,0.4326624658537091,1040.494050898637,settling
0.001972093596002041,0.5394372671341566,1121.0291368257756,settling
3.285327955621387e-05,0.654255612094586,950.5142586993865,rising
2.240205012030963e-05,0.4061742962850577,1129.0810939634714,settling
5.8795341107296714e-05,0.4234803731466617,967.5745858209852,rising
2.201418085604795e-05,0.11133220152439476,998.1648313936438,rising
0.00027825188232564644,0.7065605228533441,921.2708063611018,rising
0.00022988704771648302,0.58745964497407,971.5531668651738,rising
6.494419287253509e-05,0.3968554358344748,1197.3341733224108,settling
0.00015231076665197306,0.265874279865391,1107.9844633975567,settling
4.541461900509999e-05,0.18783961580377603,1004.5664719613023,settling
2.435929482341237e-05,0.5758105691528458,1062.6263414923474,settling
4.69502566439272e-05,0.2947642673062211,1204.74716887196,settling
2.754241097519347e-05,0.2801631589711907,858.8631680684485,rising
0.00026256262731589924,0.20363421724177647,967.7309291818494,rising
5.665799647942539e-05,0.3160079599078405,1028.4842801465375,settling
0.00015869314607797573,0.6775125351206426,1201.9643525683189,settling
4.305082229240788e-05,0.2870880895519325,1049.6970744370547,settling
0.0008984374661668975,0.4429737943251661,931.3668126774523,rising
2.4088729616117462e-05,0.4335493319440916,909.005576191813,rising
0.00013364532316445778,0.4838683194708379,958.6438641123084,rising
3.1147352256215325e-05,0.3759904069813448,1216.1075324837825,settling
3.8098314608896376e-05,0.6039260071419057,928.1084605649694,rising
6.737432118275069e-05,0.46664290506167816,918.186855520375,rising
0.00010503199588344515,0.4698232161678708,995.0259616853172,rising
2.6611167117139117e-05,0.49568438144136145,1125.20261453354,settling
2.4229734062737558e-05,1.0,1137.9252470799106,settling
5.506284115742063e-05,0.5040396710731988,1289.8164574695381,settling
4.993522424588962e-05,0.3396458729496849,1221.6532898791238,settling
6.911635049629092e-05,0.25361519935274573,1131.2769043442079,settling
0.00021448115292119392,0.4728060925254345,1126.2989975430996,settling
2.4929509713885663e-05,0.3526151596922062,1353.727049577361,settling
7.952586343358687e-05,0.07404393303559528,1238.0923597760348,settling
3.855439283498008e-05,0.4170461492514929,946.4027921469636,rising
5.018304255208702e-05,0.3873396881541601,1044.886138459968,settling
7.22905779159181e-05,0.1916188704585533,1015.415031328092,settling
0.0008674451269269941,0.5025631433346393,1090.6289029281786,settling
0.00046275990309482503,0.5729781056487488,994.1577085986991,rising
5.1681893707651045e-05,0.3929937421427108,1112.8746448328202,settling
4.034791333380674e-05,0.48528164144105584,982.590711120733,rising
4.356261908255995e-05,0.6955000244921801,1160.4336648238984,settling
7.028725454189895e-05,0.2358970758259826,1184.156050437775,settling
2.25636165967751e-05,0.523849996011828,1275.8618302368845,settling
0.00028890973346344136,0.2902691418695337,862.3284292846877,rising
0.0003725390969471462,0.5735449127252137,1337.034942481565,settling
8.556946128387672e-05,0.12130066305184815,994.0921603703537,rising
5.962815952928136e-05,0.17885621124694845,1051.7925693757225,settling
0.00486446993271081,0.09166445301769625,1171.5747227806623,settling
0.00014563207254527779,0.2935017857029276,1106.3247576563895,settling
2.521279773611114e-05,0.34160886587780703,1059.3548758885613,settling
2.310099938772886e-05,0.5897456032472187,1171.4565875488486,settling
2.5334524136048347e-05,0.4305983192404602,2317.4342658761934,settling
3.740298649514457e-05,0.4839425859418298,1383.9085317291665,settling
0.00014328786777395136,0.5725289751256857,895.1542551740042,rising
2.3077960759774817e-05,0.5694009079885164,1063.054285283079,settling
2.527172312318828e-05,0.6087629407153955,1066.3718590287474,settling
2.5185493919144778e-05,0.01,1252.8813410890302,settling
4.5116066685349686e-05,0.25566248014957715,1046.331576002551,settling
0.00011249546672151807,0.6223843776212074,940.7754880750829,rising
2.5341200340901553e-05,0.3577125909658914,1198.1168349642046,settling
2.16344409859884e-05,0.39271317974865777,969.8647490113462,rising
7.834007526723057e-05,0.4146664951911496,1550.4019913686489,settling
7.420513653716617e-05,0.4224023322985488,1093.1241770564343,settling
2.3383642228522973e-05,0.5330183694065513,999.8642403273277,rising
0.00011521620012388765,0.46947615590423836,966.2623820028963,rising
7.526287045206638e-05,0.40011395829293445,1311.7225446106108,settling
0.00045470223006355097,0.8208511119282257,1141.391769995272,settling
0.0001690852394322438,0.3601175124073378,1245.4874198130115,settling
5.977831280145967e-05,0.584835324409883,922.43736503669,rising
0.00010907050113112021,0.7086119660771276,1029.3142855934268,settling
5.445825935003485e-05,0.08648820352847475,947.9833207745637,rising
0.0009517246572958815,0.3755922169678412,1119.1464719611486,settling
2.5237531651964144e-05,0.5641669943203468,1103.321649532276,settling
6.584261903015787e-05,0.08286291773733316,1150.4015388011246,settling
0.0002955630569461656,0.4050835327911179,1015.7098972894747,settling
9.612880241427353e-05,0.5881932269962794,1162.1738494464375,settling
7.38417312518246e-05,0.5142090986090965,1102.671200744155,settling
3.8550118930522835e-05,0.5155233674217768,1570.1227501492885,settling
0.0006108030287742583,0.3060138044103026,1117.254213517789,settling
6.04285392430214e-05,0.49313829516455854,939.3672762603429,rising
3.2484778551960886e-05,0.33158506585452563,1426.9722823501588,settling
3.418115869714559e-05,0.6769620480312929,945.0477974521576,rising
0.00024364022779756533,0.6992974301797124,1119.7157507651389,settling
8.88148883663563e-05,0.13198854620041814,1436.3521689954828,settling
2.059928927155627e-05,0.2409878279805184,1007.4647886801047,settling
